payment_id,loan_id,due_date,payment_date,payment_amount,payment_status,penalty_amount
PAY09223,LN3213,2021-04-09,2021-04-09,81514.7,On-time,0.0
PAY09224,LN3213,2021-05-09,2021-05-09,78771.18,On-time,0.0
PAY09225,LN3213,2021-06-08,2021-06-05,80352.99,On-time,0.0
PAY09226,LN3213,2021-07-08,2021-07-17,79329.33,Late,3057.43
PAY09227,LN2562,2019-02-24,2019-03-25,23889.89,Late,719.96
PAY09228,LN1644,2022-01-20,2022-01-21,18233.66,On-time,0.0
PAY09229,LN0777,2023-01-04,2023-04-18,7767.2,Default,1890.94
PAY09230,LN0777,2023-02-03,2023-04-05,7592.63,Default,851.42
PAY09231,LN0777,2023-03-05,2023-07-18,7577.06,Default,1534.85
PAY09232,LN0777,2023-04-04,2023-04-03,7487.97,On-time,0.0
PAY09233,LN0777,2023-05-04,2023-05-04,7461.19,On-time,0.0
PAY09234,LN3543,2019-11-07,2019-11-09,25119.01,On-time,0.0
PAY09235,LN2370,2022-03-18,2022-04-25,66765.72,Late,2932.73
PAY09236,LN3157,2020-03-24,2020-03-22,18646.24,On-time,0.0
PAY09237,LN3888,2020-01-19,2020-04-03,12560.05,Default,2934.54
PAY09238,LN2489,2022-04-22,2022-04-19,30663.22,On-time,0.0
PAY09239,LN2489,2022-05-22,2022-09-29,29969.07,Default,7423.61
PAY09240,LN2489,2022-06-21,2022-06-18,29630.02,On-time,0.0
PAY09241,LN2489,2022-07-21,2022-07-19,30693.68,On-time,0.0
PAY09242,LN2489,2022-08-20,2022-08-21,30919.56,On-time,0.0
PAY09243,LN2489,2022-09-19,2022-09-17,29800.33,On-time,0.0
PAY09244,LN1210,2024-02-12,2024-03-19,4320.52,Late,156.68
PAY09245,LN1210,2024-03-13,2024-03-11,4185.18,On-time,0.0
PAY09246,LN1210,2024-04-12,2024-04-10,4243.2,On-time,0.0
PAY09247,LN2449,2023-12-17,2023-12-15,50625.5,On-time,0.0
PAY09248,LN2449,2024-01-16,2024-01-14,50295.06,On-time,0.0
PAY09249,LN2449,2024-02-15,2024-02-15,50274.49,On-time,0.0
PAY09250,LN2449,2024-03-16,2024-03-18,50520.69,On-time,0.0
PAY09251,LN2449,2024-04-15,2024-04-13,50298.56,On-time,0.0
PAY09252,LN0372,2021-04-30,2021-05-02,2791.16,On-time,0.0
PAY09253,LN0372,2021-05-30,2021-06-13,2743.61,Late,156.01
PAY09254,LN0372,2021-06-29,2021-11-19,2836.69,Default,649.24
PAY09255,LN0372,2021-07-29,2021-07-27,2740.12,On-time,0.0
PAY09256,LN3312,2019-08-02,2019-07-30,34294.56,On-time,0.0
PAY09257,LN3312,2019-09-01,2019-09-02,34282.46,On-time,0.0
PAY09258,LN3312,2019-10-01,2019-10-03,33045.99,On-time,0.0
PAY09259,LN3312,2019-10-31,2019-10-28,34122.32,On-time,0.0
PAY09260,LN3312,2019-11-30,2019-11-28,33394.12,On-time,0.0
PAY09261,LN3312,2019-12-30,2020-01-01,33145.28,On-time,0.0
PAY09262,LN2680,2023-04-30,2023-10-15,26976.37,Default,3415.59
PAY09263,LN3752,2021-07-05,2021-08-17,71244.19,Late,3238.58
PAY09264,LN3752,2021-08-04,2021-08-05,71487.87,On-time,0.0
PAY09265,LN3752,2021-09-03,2022-01-20,72442.93,Default,9692.24
PAY09266,LN3752,2021-10-03,2021-11-12,70754.7,Late,912.43
PAY09267,LN3752,2021-11-02,2021-10-31,72883.38,On-time,0.0
PAY09268,LN1577,2022-05-12,2022-05-12,41918.72,On-time,0.0
PAY09269,LN1577,2022-06-11,2022-06-10,42772.13,On-time,0.0
PAY09270,LN1577,2022-07-11,2022-07-13,42045.91,On-time,0.0
PAY09271,LN1577,2022-08-10,2022-08-12,41439.92,On-time,0.0
PAY09272,LN1577,2022-09-09,2022-09-10,42697.23,On-time,0.0
PAY09273,LN1577,2022-10-09,2022-10-07,41825.47,On-time,0.0
PAY09274,LN0225,2020-10-23,2020-10-21,52242.51,On-time,0.0
PAY09275,LN0225,2020-11-22,2020-12-13,52347.27,Late,2526.69
PAY09276,LN0225,2020-12-22,2020-12-21,54446.85,On-time,0.0
PAY09277,LN2290,2024-05-29,2024-05-31,92624.51,On-time,0.0
PAY09278,LN2290,2024-06-28,2024-06-28,91214.84,On-time,0.0
PAY09279,LN2290,2024-07-28,2024-09-09,92860.45,Late,2169.32
PAY09280,LN2290,2024-08-27,2024-09-25,89259.33,Late,3027.44
PAY09281,LN2290,2024-09-26,2024-09-26,89892.44,On-time,0.0
PAY09282,LN1536,2019-06-04,2019-06-06,119277.49,On-time,0.0
PAY09283,LN1536,2019-07-04,2019-07-03,119850.92,On-time,0.0
PAY09284,LN1536,2019-08-03,2019-12-02,120018.5,Default,13745.58
PAY09285,LN1536,2019-09-02,2019-10-16,118743.34,Late,6536.87
PAY09286,LN0380,2021-08-11,2021-08-09,76593.44,On-time,0.0
PAY09287,LN0380,2021-09-10,2021-09-09,75099.45,On-time,0.0
PAY09288,LN0380,2021-10-10,2021-10-12,76622.48,On-time,0.0
PAY09289,LN0380,2021-11-09,2021-11-06,74379.96,On-time,0.0
PAY09290,LN0380,2021-12-09,2021-12-08,74028.77,On-time,0.0
PAY09291,LN2220,2019-07-03,2019-07-05,9125.08,On-time,0.0
PAY09292,LN3934,2023-11-02,2023-10-30,60931.29,On-time,0.0
PAY09293,LN3934,2023-12-02,2023-11-30,63257.87,On-time,0.0
PAY09294,LN3934,2024-01-01,2024-02-15,61101.02,Late,3494.65
PAY09295,LN3934,2024-01-31,2024-03-05,63249.29,Late,1626.41
PAY09296,LN1908,2023-09-20,2023-09-18,43549.52,On-time,0.0
PAY09297,LN1908,2023-10-20,2023-10-17,44269.1,On-time,0.0
PAY09298,LN1450,2019-07-16,2019-07-16,8062.31,On-time,0.0
PAY09299,LN1450,2019-08-15,2019-08-16,8088.98,On-time,0.0
PAY09300,LN1450,2019-09-14,2019-09-14,7901.66,On-time,0.0
PAY09301,LN1450,2019-10-14,2019-10-11,8060.37,On-time,0.0
PAY09302,LN1450,2019-11-13,2019-11-12,8027.88,On-time,0.0
PAY09303,LN3321,2020-08-18,2020-08-16,3848.42,On-time,0.0
PAY09304,LN3321,2020-09-17,2020-09-18,3835.66,On-time,0.0
PAY09305,LN3321,2020-10-17,2020-10-17,3779.93,On-time,0.0
PAY09306,LN3321,2020-11-16,2020-12-01,3817.9,Late,203.57
PAY09307,LN1206,2020-04-29,2020-04-26,46798.21,On-time,0.0
PAY09308,LN1206,2020-05-29,2020-10-15,47323.63,Default,11545.68
PAY09309,LN1206,2020-06-28,2020-06-29,48656.93,On-time,0.0
PAY09310,LN1206,2020-07-28,2020-07-29,47178.64,On-time,0.0
PAY09311,LN1206,2020-08-27,2020-08-26,47047.91,On-time,0.0
PAY09312,LN0756,2022-12-26,2022-12-26,4655.11,On-time,0.0
PAY09313,LN0756,2023-01-25,2023-01-27,4606.18,On-time,0.0
PAY09314,LN0756,2023-02-24,2023-02-26,4543.17,On-time,0.0
PAY09315,LN0756,2023-03-26,2023-03-23,4710.29,On-time,0.0
PAY09316,LN0756,2023-04-25,2023-04-22,4711.16,On-time,0.0
PAY09317,LN0281,2019-10-12,2019-10-10,60378.38,On-time,0.0
PAY09318,LN0281,2019-11-11,2019-12-11,62733.79,Late,4555.63
PAY09319,LN0281,2019-12-11,2020-02-21,60919.58,Default,12272.14
PAY09320,LN0128,2019-03-14,2019-03-26,3060.93,Late,243.95
PAY09321,LN0434,2019-11-18,2019-11-18,41774.24,On-time,0.0
PAY09322,LN3914,2024-08-02,2024-08-04,39890.66,On-time,0.0
PAY09323,LN2125,2019-03-20,2019-03-19,64858.48,On-time,0.0
PAY09324,LN2125,2019-04-19,2019-04-20,64243.41,On-time,0.0
PAY09325,LN2125,2019-05-19,2019-05-20,64428.37,On-time,0.0
PAY09326,LN2125,2019-06-18,2019-06-19,62957.74,On-time,0.0
PAY09327,LN2125,2019-07-18,2019-07-15,63810.46,On-time,0.0
PAY09328,LN3236,2024-05-15,2024-08-06,13923.61,Default,1776.82
PAY09329,LN0791,2022-02-11,2022-06-18,856.94,Default,148.54
PAY09330,LN1974,2021-09-02,2021-09-19,13233.34,Late,1003.83
PAY09331,LN3218,2019-04-29,2019-04-28,4023.72,On-time,0.0
PAY09332,LN3218,2019-05-29,2019-06-04,3941.92,Late,312.28
PAY09333,LN3218,2019-06-28,2019-06-30,4031.78,On-time,0.0
PAY09334,LN1388,2023-04-25,2023-05-10,14772.36,Late,816.26
PAY09335,LN2401,2022-10-13,2022-10-15,20512.79,On-time,0.0
PAY09336,LN2401,2022-11-12,2022-11-10,20477.12,On-time,0.0
PAY09337,LN2401,2022-12-12,2022-12-12,20263.44,On-time,0.0
PAY09338,LN2401,2023-01-11,2023-06-04,21174.03,Default,5117.98
PAY09339,LN0686,2022-09-14,2022-10-24,11782.11,Late,621.48
PAY09340,LN0686,2022-10-14,2022-10-12,11272.91,On-time,0.0
PAY09341,LN0686,2022-11-13,2022-11-15,11287.92,On-time,0.0
PAY09342,LN0686,2022-12-13,2023-03-29,11236.49,Default,2473.13
PAY09343,LN0686,2023-01-12,2023-01-09,11726.16,On-time,0.0
PAY09344,LN0107,2023-04-19,2023-04-20,3737.99,On-time,0.0
PAY09345,LN3140,2021-07-29,2021-07-26,27942.37,On-time,0.0
PAY09346,LN3140,2021-08-28,2021-08-26,28536.0,On-time,0.0
PAY09347,LN0002,2022-12-08,2022-12-10,57697.08,On-time,0.0
PAY09348,LN0002,2023-01-07,2023-01-09,56414.68,On-time,0.0
PAY09349,LN0002,2023-02-06,2023-02-08,57607.18,On-time,0.0
PAY09350,LN0002,2023-03-08,2023-03-15,57980.24,Late,770.83
PAY09351,LN0002,2023-04-07,2023-04-04,56960.03,On-time,0.0
PAY09352,LN0002,2023-05-07,2023-05-09,57060.82,On-time,0.0
PAY09353,LN3069,2020-10-06,2020-10-24,4217.75,Late,154.34
PAY09354,LN1293,2023-12-19,2024-01-23,73211.82,Late,1123.26
PAY09355,LN1293,2024-01-18,2024-01-20,70649.64,On-time,0.0
PAY09356,LN1293,2024-02-17,2024-02-14,71743.75,On-time,0.0
PAY09357,LN3512,2020-08-19,2020-08-17,90536.58,On-time,0.0
PAY09358,LN3512,2020-09-18,2020-09-18,93835.8,On-time,0.0
PAY09359,LN3512,2020-10-18,2020-10-19,92689.92,On-time,0.0
PAY09360,LN3512,2020-11-17,2020-11-16,92008.29,On-time,0.0
PAY09361,LN3512,2020-12-17,2021-01-09,93682.52,Late,5755.85
PAY09362,LN2112,2022-12-06,2022-12-06,30286.57,On-time,0.0
PAY09363,LN0916,2019-03-14,2019-03-14,5811.2,On-time,0.0
PAY09364,LN3338,2022-10-12,2022-10-12,6168.46,On-time,0.0
PAY09365,LN3338,2022-11-11,2022-11-13,5997.88,On-time,0.0
PAY09366,LN3338,2022-12-11,2022-12-11,5942.29,On-time,0.0
PAY09367,LN0412,2023-03-22,2023-03-24,20713.66,On-time,0.0
PAY09368,LN0412,2023-04-21,2023-04-20,20939.03,On-time,0.0
PAY09369,LN0412,2023-05-21,2023-05-22,20506.51,On-time,0.0
PAY09370,LN0412,2023-06-20,2023-06-17,21245.53,On-time,0.0
PAY09371,LN0412,2023-07-20,2023-07-21,20967.1,On-time,0.0
PAY09372,LN0006,2022-03-14,2022-03-28,22346.32,Late,1101.18
PAY09373,LN0006,2022-04-13,2022-04-11,21627.71,On-time,0.0
PAY09374,LN0006,2022-05-13,2022-05-11,22184.91,On-time,0.0
PAY09375,LN0006,2022-06-12,2022-06-11,22021.6,On-time,0.0
PAY09376,LN0006,2022-07-12,2022-08-03,21592.69,Late,1739.52
PAY09377,LN0006,2022-08-11,2022-09-03,21581.1,Late,1626.5
PAY09378,LN1643,2023-03-10,2023-03-07,32097.4,On-time,0.0
PAY09379,LN2710,2025-01-13,2025-01-12,110243.89,On-time,0.0
PAY09380,LN2710,2025-02-12,2025-02-17,109536.7,Late,3838.14
PAY09381,LN2710,2025-03-14,2025-03-14,107529.98,On-time,0.0
PAY09382,LN2930,2020-07-20,2020-12-24,122778.99,Default,19683.52
PAY09383,LN2930,2020-08-19,2020-08-16,121882.2,On-time,0.0
PAY09384,LN2928,2019-08-07,2019-08-23,2173.1,Late,40.82
PAY09385,LN1704,2019-05-30,2019-07-13,8059.05,Late,384.96
PAY09386,LN2228,2023-04-20,2023-04-18,8780.72,On-time,0.0
PAY09387,LN3462,2019-06-13,2019-06-11,9091.09,On-time,0.0
PAY09388,LN0537,2021-11-17,2021-11-17,3984.06,On-time,0.0
PAY09389,LN1528,2020-05-08,2020-05-09,8092.72,On-time,0.0
PAY09390,LN1528,2020-06-07,2020-06-07,8365.6,On-time,0.0
PAY09391,LN1528,2020-07-07,2020-07-07,8210.11,On-time,0.0
PAY09392,LN1528,2020-08-06,2020-08-03,8350.97,On-time,0.0
PAY09393,LN0888,2020-02-22,2020-03-25,8355.95,Late,462.52
PAY09394,LN0881,2024-08-20,2024-08-17,2764.98,On-time,0.0
PAY09395,LN3798,2024-01-24,2024-01-26,8966.16,On-time,0.0
PAY09396,LN3798,2024-02-23,2024-02-24,8943.64,On-time,0.0
PAY09397,LN2467,2024-05-23,2024-05-23,8093.41,On-time,0.0
PAY09398,LN2467,2024-06-22,2024-06-22,8169.33,On-time,0.0
PAY09399,LN2467,2024-07-22,2024-07-21,8183.42,On-time,0.0
PAY09400,LN2467,2024-08-21,2024-08-18,8013.58,On-time,0.0
PAY09401,LN2467,2024-09-20,2024-09-20,8283.13,On-time,0.0
PAY09402,LN2467,2024-10-20,2024-10-19,8106.72,On-time,0.0
PAY09403,LN3578,2022-08-04,2022-08-03,15360.92,On-time,0.0
PAY09404,LN1286,2021-05-18,2021-05-17,119217.69,On-time,0.0
PAY09405,LN0503,2023-12-12,2023-12-12,17061.29,On-time,0.0
PAY09406,LN0503,2024-01-11,2024-01-11,17310.55,On-time,0.0
PAY09407,LN0503,2024-02-10,2024-02-07,16775.57,On-time,0.0
PAY09408,LN0503,2024-03-11,2024-03-13,17067.61,On-time,0.0
PAY09409,LN1240,2024-06-05,2024-06-03,20030.53,On-time,0.0
PAY09410,LN1240,2024-07-05,2024-07-06,19152.16,On-time,0.0
PAY09411,LN1240,2024-08-04,2024-08-06,19335.68,On-time,0.0
PAY09412,LN3394,2021-06-24,2021-06-21,19292.72,On-time,0.0
PAY09413,LN3227,2019-05-02,2019-05-01,33857.49,On-time,0.0
PAY09414,LN0174,2022-02-21,2022-02-19,114231.47,On-time,0.0
PAY09415,LN0174,2022-03-23,2022-03-20,119595.12,On-time,0.0
PAY09416,LN0174,2022-04-22,2022-04-22,114630.49,On-time,0.0
PAY09417,LN0174,2022-05-22,2022-05-22,117199.75,On-time,0.0
PAY09418,LN0174,2022-06-21,2022-06-18,118577.19,On-time,0.0
PAY09419,LN3540,2023-04-04,2023-09-03,29085.11,Default,6295.09
PAY09420,LN2617,2020-11-05,2020-11-03,2397.84,On-time,0.0
PAY09421,LN2617,2020-12-05,2020-12-05,2461.43,On-time,0.0
PAY09422,LN2617,2021-01-04,2021-03-08,2407.87,Default,482.09
PAY09423,LN2617,2021-02-03,2021-03-03,2414.08,Late,176.82
PAY09424,LN2617,2021-03-05,2021-03-04,2399.51,On-time,0.0
PAY09425,LN2307,2022-12-13,2022-12-12,16297.29,On-time,0.0
PAY09426,LN2307,2023-01-12,2023-06-23,16124.87,Default,2710.23
PAY09427,LN2307,2023-02-11,2023-02-23,16156.64,Late,223.48
PAY09428,LN2307,2023-03-13,2023-03-12,16226.73,On-time,0.0
PAY09429,LN3704,2021-01-25,2021-01-22,34762.72,On-time,0.0
PAY09430,LN3704,2021-02-24,2021-02-26,34674.18,On-time,0.0
PAY09431,LN3704,2021-03-26,2021-03-26,34251.4,On-time,0.0
PAY09432,LN0288,2019-05-25,2019-05-27,54714.82,On-time,0.0
PAY09433,LN0288,2019-06-24,2019-06-26,53259.99,On-time,0.0
PAY09434,LN2876,2021-03-09,2021-04-05,38932.77,Late,609.95
PAY09435,LN2876,2021-04-08,2021-04-07,38777.04,On-time,0.0
PAY09436,LN2876,2021-05-08,2021-05-08,37103.15,On-time,0.0
PAY09437,LN2876,2021-06-07,2021-06-09,37155.48,On-time,0.0
PAY09438,LN2913,2019-08-19,2019-09-16,58773.89,Late,1184.7
PAY09439,LN2913,2019-09-18,2019-09-19,58590.9,On-time,0.0
PAY09440,LN2913,2019-10-18,2019-12-20,58699.65,Default,5945.78
PAY09441,LN2913,2019-11-17,2019-12-14,59015.93,Late,820.01
PAY09442,LN2913,2019-12-17,2020-01-12,58313.09,Late,3168.27
PAY09443,LN2913,2020-01-16,2020-01-17,59679.54,On-time,0.0
PAY09444,LN2060,2023-07-09,2023-07-26,8140.18,Late,580.37
PAY09445,LN2060,2023-08-08,2023-08-06,8195.78,On-time,0.0
PAY09446,LN2060,2023-09-07,2023-09-07,7824.47,On-time,0.0
PAY09447,LN2060,2023-10-07,2023-10-04,7888.79,On-time,0.0
PAY09448,LN2060,2023-11-06,2023-11-03,7857.77,On-time,0.0
PAY09449,LN2909,2021-07-27,2021-07-29,5609.16,On-time,0.0
PAY09450,LN1675,2023-10-15,2023-10-15,28543.09,On-time,0.0
PAY09451,LN1675,2023-11-14,2023-11-15,28261.15,On-time,0.0
PAY09452,LN1675,2023-12-14,2024-05-28,28840.92,Default,5562.3
PAY09453,LN1675,2024-01-13,2024-06-12,28588.5,Default,5550.57
PAY09454,LN3231,2019-04-22,2019-04-22,33150.37,On-time,0.0
PAY09455,LN2258,2020-08-01,2020-08-02,11565.59,On-time,0.0
PAY09456,LN2258,2020-08-31,2020-09-01,11462.8,On-time,0.0
PAY09457,LN2258,2020-09-30,2020-09-28,11692.2,On-time,0.0
PAY09458,LN2258,2020-10-30,2020-12-12,11503.85,Late,168.98
PAY09459,LN2258,2020-11-29,2021-04-17,11583.87,Default,1222.59
PAY09460,LN2258,2020-12-29,2020-12-31,11452.51,On-time,0.0
PAY09461,LN1439,2022-10-01,2022-10-17,65969.03,Late,1321.62
PAY09462,LN1439,2022-10-31,2022-10-31,67854.72,On-time,0.0
PAY09463,LN1439,2022-11-30,2022-11-27,66957.51,On-time,0.0
PAY09464,LN1283,2020-11-14,2020-11-13,57491.12,On-time,0.0
PAY09465,LN1283,2020-12-14,2020-12-11,56149.82,On-time,0.0
PAY09466,LN2863,2020-01-06,2020-01-03,20703.39,On-time,0.0
PAY09467,LN1660,2020-06-25,2020-10-16,63748.43,Default,8862.29
PAY09468,LN2788,2023-09-28,2023-09-30,68423.84,On-time,0.0
PAY09469,LN2788,2023-10-28,2023-10-25,68949.62,On-time,0.0
PAY09470,LN2788,2023-11-27,2023-11-24,66690.83,On-time,0.0
PAY09471,LN3719,2024-04-24,2024-04-22,113684.33,On-time,0.0
PAY09472,LN3690,2023-11-12,2023-12-07,5296.06,Late,354.84
PAY09473,LN2978,2024-09-22,2025-02-14,8637.6,Default,1173.0
PAY09474,LN0974,2021-01-31,2021-01-30,23668.37,On-time,0.0
PAY09475,LN3091,2019-02-19,2019-02-20,63321.53,On-time,0.0
PAY09476,LN3091,2019-03-21,2019-03-20,64362.49,On-time,0.0
PAY09477,LN3091,2019-04-20,2019-05-16,65076.1,Late,4631.6
PAY09478,LN0182,2024-05-29,2024-05-26,11938.14,On-time,0.0
PAY09479,LN1385,2024-09-27,2024-09-24,89428.07,On-time,0.0
PAY09480,LN1385,2024-10-27,2024-10-29,91191.3,On-time,0.0
PAY09481,LN1385,2024-11-26,2024-11-28,91534.17,On-time,0.0
PAY09482,LN3328,2023-09-01,2023-08-29,33611.42,On-time,0.0
PAY09483,LN3328,2023-10-01,2023-10-02,34525.05,On-time,0.0
PAY09484,LN3328,2023-10-31,2024-01-01,34549.72,Default,6789.82
PAY09485,LN0475,2022-10-26,2022-10-23,44095.05,On-time,0.0
PAY09486,LN0475,2022-11-25,2022-11-22,44667.68,On-time,0.0
PAY09487,LN0475,2022-12-25,2023-02-07,44154.85,Late,2128.95
PAY09488,LN0475,2023-01-24,2023-03-05,45360.9,Late,2298.05
PAY09489,LN0727,2023-12-05,2024-04-03,30485.79,Default,3315.27
PAY09490,LN0763,2020-11-24,2020-11-24,36737.37,On-time,0.0
PAY09491,LN0763,2020-12-24,2021-06-02,36663.65,Default,8027.43
PAY09492,LN0763,2021-01-23,2021-01-21,36784.85,On-time,0.0
PAY09493,LN0763,2021-02-22,2021-02-24,36074.06,On-time,0.0
PAY09494,LN0763,2021-03-24,2021-03-26,36020.64,On-time,0.0
PAY09495,LN0333,2022-10-31,2022-10-31,8175.12,On-time,0.0
PAY09496,LN0333,2022-11-30,2023-01-09,8184.27,Late,325.83
PAY09497,LN0333,2022-12-30,2022-12-30,8201.38,On-time,0.0
PAY09498,LN0333,2023-01-29,2023-03-01,8345.82,Late,163.57
PAY09499,LN0333,2023-02-28,2023-02-25,8231.45,On-time,0.0
PAY09500,LN0333,2023-03-30,2023-03-30,8505.83,On-time,0.0
PAY09501,LN3771,2024-05-06,2024-05-07,8087.73,On-time,0.0
PAY09502,LN3771,2024-06-05,2024-09-21,8112.6,Default,1897.42
PAY09503,LN3771,2024-07-05,2024-07-04,7868.38,On-time,0.0
PAY09504,LN0336,2022-08-06,2022-09-13,6883.84,Late,511.14
PAY09505,LN0336,2022-09-05,2022-09-05,6857.49,On-time,0.0
PAY09506,LN3038,2021-05-02,2021-04-29,148446.25,On-time,0.0
PAY09507,LN3038,2021-06-01,2021-05-29,151448.11,On-time,0.0
PAY09508,LN3038,2021-07-01,2021-07-02,147018.71,On-time,0.0
PAY09509,LN3038,2021-07-31,2021-08-02,149700.59,On-time,0.0
PAY09510,LN2692,2021-12-19,2021-12-21,10795.53,On-time,0.0
PAY09511,LN2692,2022-01-18,2022-03-24,10848.99,Default,2291.9
PAY09512,LN2692,2022-02-17,2022-02-17,11014.36,On-time,0.0
PAY09513,LN0502,2021-03-30,2021-04-09,11272.72,Late,473.02
PAY09514,LN0502,2021-04-29,2021-07-11,11469.59,Default,2815.23
PAY09515,LN0502,2021-05-29,2021-05-28,11419.13,On-time,0.0
PAY09516,LN2388,2023-01-11,2023-01-12,28902.81,On-time,0.0
PAY09517,LN2388,2023-02-10,2023-02-08,29879.05,On-time,0.0
PAY09518,LN2388,2023-03-12,2023-03-14,29835.23,On-time,0.0
PAY09519,LN2388,2023-04-11,2023-04-13,28784.03,On-time,0.0
PAY09520,LN2388,2023-05-11,2023-05-13,28917.61,On-time,0.0
PAY09521,LN3010,2024-07-04,2024-07-01,26284.87,On-time,0.0
PAY09522,LN3010,2024-08-03,2024-09-09,26114.8,Late,561.19
PAY09523,LN3010,2024-09-02,2024-08-31,25811.64,On-time,0.0
PAY09524,LN3010,2024-10-02,2024-09-30,26388.03,On-time,0.0
PAY09525,LN3010,2024-11-01,2024-10-30,25887.92,On-time,0.0
PAY09526,LN3010,2024-12-01,2024-11-28,26927.18,On-time,0.0
PAY09527,LN1763,2022-01-24,2022-01-22,18521.33,On-time,0.0
PAY09528,LN1763,2022-02-23,2022-03-23,18029.51,Late,1300.17
PAY09529,LN1883,2023-02-07,2023-02-08,12551.99,On-time,0.0
PAY09530,LN1132,2020-07-30,2020-07-27,37569.72,On-time,0.0
PAY09531,LN1132,2020-08-29,2020-08-31,38390.19,On-time,0.0
PAY09532,LN1132,2020-09-28,2020-09-30,38052.4,On-time,0.0
PAY09533,LN1132,2020-10-28,2020-10-26,37226.81,On-time,0.0
PAY09534,LN1132,2020-11-27,2020-11-25,37110.49,On-time,0.0
PAY09535,LN1808,2020-03-02,2020-03-01,5986.07,On-time,0.0
PAY09536,LN1808,2020-04-01,2020-03-31,5814.06,On-time,0.0
PAY09537,LN1064,2022-09-07,2022-09-08,54395.51,On-time,0.0
PAY09538,LN1064,2022-10-07,2022-10-04,56199.1,On-time,0.0
PAY09539,LN1649,2021-11-23,2021-11-25,19132.71,On-time,0.0
PAY09540,LN1954,2024-04-06,2024-04-06,60178.51,On-time,0.0
PAY09541,LN0869,2024-05-14,2024-05-13,4495.56,On-time,0.0
PAY09542,LN0869,2024-06-13,2024-09-18,4467.65,Default,852.18
PAY09543,LN0241,2021-03-11,2021-03-12,12159.59,On-time,0.0
PAY09544,LN3287,2020-04-28,2020-04-26,59458.65,On-time,0.0
PAY09545,LN3287,2020-05-28,2020-07-27,58290.92,Default,11251.95
PAY09546,LN3287,2020-06-27,2020-06-28,59817.15,On-time,0.0
PAY09547,LN3287,2020-07-27,2020-07-27,60043.53,On-time,0.0
PAY09548,LN3287,2020-08-26,2020-08-28,59765.14,On-time,0.0
PAY09549,LN3287,2020-09-25,2020-11-05,58948.7,Late,1219.25
PAY09550,LN2407,2019-08-05,2019-09-03,22925.69,Late,508.88
PAY09551,LN1228,2024-08-15,2025-01-21,4151.95,Default,667.44
PAY09552,LN0003,2023-10-21,2023-10-21,24551.25,On-time,0.0
PAY09553,LN0003,2023-11-20,2023-12-28,24966.64,Late,433.19
PAY09554,LN0003,2023-12-20,2023-12-22,25055.92,On-time,0.0
PAY09555,LN0003,2024-01-19,2024-01-19,24862.32,On-time,0.0
PAY09556,LN0003,2024-02-18,2024-08-15,25025.0,Default,5613.79
PAY09557,LN0003,2024-03-19,2024-07-10,24686.62,Default,5899.28
PAY09558,LN1750,2024-11-06,2025-02-16,27447.68,Default,4434.4
PAY09559,LN1564,2022-11-23,2022-11-20,109655.13,On-time,0.0
PAY09560,LN1564,2022-12-23,2023-01-28,109759.41,Late,1779.58
PAY09561,LN1564,2023-01-22,2023-02-25,110691.66,Late,4639.77
PAY09562,LN1564,2023-02-21,2023-02-22,114611.11,On-time,0.0
PAY09563,LN1191,2023-09-15,2023-09-13,120019.93,On-time,0.0
PAY09564,LN2548,2020-05-11,2020-05-13,3744.23,On-time,0.0
PAY09565,LN1719,2019-07-15,2019-07-24,30464.73,Late,1456.64
PAY09566,LN3868,2019-04-10,2019-05-02,18565.81,Late,1177.72
PAY09567,LN3555,2024-05-21,2024-05-18,5673.5,On-time,0.0
PAY09568,LN3555,2024-06-20,2024-06-21,5793.92,On-time,0.0
PAY09569,LN1353,2024-03-25,2024-03-31,39332.09,Late,2802.53
PAY09570,LN1353,2024-04-24,2024-04-22,38314.78,On-time,0.0
PAY09571,LN1353,2024-05-24,2024-05-24,39569.63,On-time,0.0
PAY09572,LN1353,2024-06-23,2024-06-23,38793.29,On-time,0.0
PAY09573,LN0859,2019-04-22,2019-10-04,21228.1,Default,3515.4
PAY09574,LN3620,2020-04-11,2020-04-11,10600.51,On-time,0.0
PAY09575,LN3620,2020-05-11,2020-10-24,10893.51,Default,1124.07
PAY09576,LN3620,2020-06-10,2020-11-24,10706.65,Default,2395.67
PAY09577,LN3620,2020-07-10,2020-07-12,10818.87,On-time,0.0
PAY09578,LN3620,2020-08-09,2020-08-11,11071.28,On-time,0.0
PAY09579,LN3620,2020-09-08,2020-09-05,10912.55,On-time,0.0
PAY09580,LN2237,2024-02-24,2024-02-23,87658.74,On-time,0.0
PAY09581,LN2237,2024-03-25,2024-03-23,86701.15,On-time,0.0
PAY09582,LN2135,2023-08-31,2023-09-01,101081.57,On-time,0.0
PAY09583,LN2135,2023-09-30,2023-09-30,100910.74,On-time,0.0
PAY09584,LN3768,2020-08-15,2020-08-17,35023.58,On-time,0.0
PAY09585,LN3768,2020-09-14,2020-09-16,35071.82,On-time,0.0
PAY09586,LN3768,2020-10-14,2020-10-12,34574.13,On-time,0.0
PAY09587,LN3768,2020-11-13,2020-12-19,34898.38,Late,756.09
PAY09588,LN3768,2020-12-13,2020-12-10,34142.38,On-time,0.0
PAY09589,LN3768,2021-01-12,2021-02-25,33664.1,Late,2020.55
PAY09590,LN0261,2020-11-04,2020-11-06,43289.84,On-time,0.0
