loan_id,customer_id,branch_id,loan_type_id,loan_amount,interest_rate,loan_date,tenure_months
LN3402,CUST972,BR014,LT01,378000,12.92,2021-12-19,12
LN3403,CUST145,BR017,LT05,55000,20.5,2020-02-29,3
LN3404,CUST830,BR005,LT03,1440000,12.11,2020-11-11,12
LN3405,CUST271,BR006,LT02,2432000,10.32,2020-03-19,240
LN3406,CUST501,BR018,LT03,1470000,12.73,2022-06-07,48
LN3407,CUST777,BR011,LT02,3377000,10.01,2023-03-27,180
LN3408,CUST717,BR007,LT01,359000,11.52,2022-03-19,12
LN3409,CUST113,BR017,LT01,398000,14.41,2022-11-04,12
LN3410,CUST219,BR013,LT05,23000,20.17,2022-10-16,6
LN3411,CUST060,BR007,LT03,1007000,11.42,2021-06-05,48
LN3412,CUST858,BR014,LT03,1192000,10.94,2022-02-18,48
LN3413,CUST962,BR003,LT01,352000,12.49,2019-11-02,36
LN3414,CUST678,BR017,LT01,159000,12.49,2019-09-02,12
LN3415,CUST114,BR006,LT02,5875000,9.67,2019-02-16,120
LN3416,CUST002,BR017,LT02,7999000,11.24,2024-04-03,180
LN3417,CUST048,BR019,LT01,240000,12.55,2023-11-19,12
LN3418,CUST995,BR018,LT01,259000,10.21,2023-03-09,12
LN3419,CUST495,BR014,LT03,1065000,9.63,2023-09-01,24
LN3420,CUST982,BR004,LT02,1376000,10.1,2024-10-15,180
LN3421,CUST575,BR002,LT03,244000,9.43,2021-06-29,12
LN3422,CUST232,BR006,LT02,3676000,8.04,2023-06-29,180
LN3423,CUST630,BR014,LT02,1983000,9.97,2023-07-02,120
LN3424,CUST331,BR008,LT03,129000,10.47,2021-10-21,60
LN3425,CUST034,BR019,LT04,3803000,13.84,2021-07-28,84
LN3426,CUST134,BR011,LT04,4991000,14.43,2024-01-20,36
LN3427,CUST127,BR018,LT01,439000,15.65,2020-02-13,24
LN3428,CUST407,BR018,LT01,226000,14.54,2024-03-08,36
LN3429,CUST180,BR004,LT05,93000,18.68,2021-10-16,12
LN3430,CUST747,BR005,LT04,1836000,12.38,2019-01-15,60
LN3431,CUST179,BR004,LT02,7615000,8.75,2024-09-20,180
LN3432,CUST376,BR009,LT03,298000,9.83,2021-08-07,24
LN3433,CUST792,BR012,LT03,1158000,10.95,2021-02-25,60
LN3434,CUST655,BR003,LT01,213000,13.63,2022-08-29,12
LN3435,CUST492,BR010,LT02,3283000,9.33,2022-11-14,120
LN3436,CUST027,BR006,LT04,1660000,10.41,2019-12-29,60
LN3437,CUST933,BR018,LT01,89000,14.02,2024-10-03,60
LN3438,CUST724,BR016,LT03,117000,12.5,2024-02-02,12
LN3439,CUST505,BR016,LT01,269000,13.83,2019-05-14,36
LN3440,CUST421,BR017,LT02,1513000,11.57,2019-10-29,120
LN3441,CUST260,BR013,LT01,92000,10.6,2021-08-07,60
LN3442,CUST605,BR011,LT01,252000,15.7,2020-04-17,60
LN3443,CUST465,BR013,LT02,8791000,8.31,2019-09-06,120
LN3444,CUST398,BR009,LT01,196000,13.68,2024-02-07,24
LN3445,CUST863,BR003,LT03,761000,9.75,2021-07-21,24
LN3446,CUST182,BR009,LT03,688000,9.23,2024-01-23,36
LN3447,CUST935,BR016,LT05,30000,19.23,2020-04-21,3
LN3448,CUST310,BR018,LT01,290000,11.74,2022-05-28,48
LN3449,CUST743,BR007,LT04,2799000,14.56,2023-05-05,36
LN3450,CUST878,BR011,LT04,979000,13.63,2023-01-14,84
LN3451,CUST823,BR016,LT02,2056000,8.31,2024-06-05,240
LN3452,CUST485,BR013,LT02,5046000,8.88,2022-12-09,180
LN3453,CUST350,BR015,LT01,304000,12.37,2020-11-12,48
LN3454,CUST700,BR019,LT01,278000,12.95,2019-04-12,24
LN3455,CUST594,BR001,LT03,461000,10.62,2024-12-04,36
LN3456,CUST760,BR014,LT01,245000,12.32,2021-01-15,48
LN3457,CUST070,BR007,LT03,1404000,10.78,2024-05-05,12
LN3458,CUST640,BR015,LT05,90000,20.62,2023-03-15,12
LN3459,CUST042,BR007,LT03,1350000,9.27,2023-03-22,24
LN3460,CUST509,BR015,LT03,1331000,11.56,2023-12-24,12
LN3461,CUST687,BR003,LT01,247000,13.35,2023-01-04,12
LN3462,CUST134,BR018,LT03,341000,12.38,2019-05-14,48
LN3463,CUST553,BR006,LT01,124000,14.98,2021-09-17,12
LN3464,CUST807,BR005,LT01,315000,12.89,2022-02-20,48
LN3465,CUST024,BR013,LT04,4470000,14.03,2023-03-28,84
LN3466,CUST725,BR008,LT03,103000,11.17,2020-06-18,24
LN3467,CUST350,BR015,LT03,649000,9.69,2022-06-05,12
LN3468,CUST140,BR017,LT02,5342000,9.97,2019-05-16,180
LN3469,CUST883,BR009,LT01,449000,13.34,2022-03-22,60
LN3470,CUST491,BR011,LT01,102000,13.18,2024-11-01,12
LN3471,CUST263,BR006,LT02,9668000,10.14,2024-12-08,120
LN3472,CUST332,BR008,LT05,44000,20.01,2020-06-24,9
LN3473,CUST342,BR001,LT02,8737000,10.38,2024-12-11,240
LN3474,CUST984,BR015,LT03,138000,10.69,2021-07-25,60
LN3475,CUST974,BR005,LT01,162000,12.97,2024-05-22,12
LN3476,CUST924,BR003,LT03,1104000,10.54,2023-07-02,48
LN3477,CUST945,BR007,LT05,79000,20.9,2024-04-17,12
LN3478,CUST164,BR017,LT02,8437000,9.11,2021-10-27,120
LN3479,CUST825,BR010,LT03,1216000,9.87,2020-04-08,48
LN3480,CUST938,BR019,LT02,3704000,8.98,2021-08-18,120
LN3481,CUST779,BR006,LT03,809000,8.65,2019-03-21,36
LN3482,CUST081,BR002,LT01,269000,13.54,2019-11-21,24
LN3483,CUST962,BR001,LT01,122000,13.02,2019-01-15,12
LN3484,CUST741,BR016,LT02,4299000,9.7,2023-06-20,180
LN3485,CUST543,BR016,LT03,1022000,10.21,2019-08-16,36
LN3486,CUST416,BR014,LT01,260000,15.86,2019-03-15,12
LN3487,CUST365,BR006,LT02,7125000,9.76,2022-02-03,120
LN3488,CUST846,BR002,LT01,375000,14.08,2024-12-29,36
LN3489,CUST300,BR018,LT05,81000,18.69,2023-03-06,12
LN3490,CUST146,BR008,LT03,403000,9.97,2019-02-12,48
LN3491,CUST051,BR003,LT05,37000,21.53,2020-09-20,6
LN3492,CUST138,BR013,LT02,3411000,9.15,2022-11-02,240
LN3493,CUST721,BR004,LT03,744000,10.14,2019-07-01,12
LN3494,CUST580,BR014,LT02,9831000,8.67,2020-06-25,120
LN3495,CUST633,BR005,LT02,6143000,10.15,2020-09-25,240
LN3496,CUST742,BR012,LT01,152000,12.92,2024-01-18,12
LN3497,CUST852,BR009,LT03,1291000,9.16,2022-10-26,60
LN3498,CUST166,BR019,LT05,38000,21.14,2023-03-04,9
LN3499,CUST831,BR004,LT01,429000,13.96,2023-12-23,12
LN3500,CUST290,BR020,LT01,59000,12.86,2022-10-01,48
LN3501,CUST310,BR004,LT05,97000,18.61,2022-05-09,12
LN3502,CUST847,BR008,LT03,322000,9.0,2019-11-23,60
LN3503,CUST948,BR018,LT01,82000,15.46,2024-04-08,48
LN3504,CUST242,BR014,LT04,2413000,12.2,2021-11-22,84
LN3505,CUST196,BR010,LT01,448000,14.33,2024-03-09,60
LN3506,CUST508,BR006,LT03,1314000,10.35,2020-03-27,36
LN3507,CUST926,BR013,LT04,4287000,13.93,2024-10-24,36
LN3508,CUST855,BR006,LT03,900000,11.64,2021-07-16,36
LN3509,CUST951,BR018,LT03,997000,9.88,2024-04-12,60
LN3510,CUST885,BR014,LT05,65000,21.36,2022-03-21,3
LN3511,CUST616,BR003,LT02,4189000,6.6,2023-08-28,120
LN3512,CUST295,BR006,LT02,7251000,9.14,2020-07-20,120
LN3513,CUST375,BR009,LT03,1392000,11.93,2021-08-03,12
LN3514,CUST610,BR003,LT04,1488000,13.54,2019-08-29,36
LN3515,CUST696,BR011,LT01,159000,14.04,2020-04-10,48
LN3516,CUST189,BR006,LT02,9203000,7.38,2022-09-06,180
LN3517,CUST586,BR001,LT05,65000,19.5,2020-05-30,6
LN3518,CUST223,BR011,LT03,1479000,9.86,2022-06-08,24
LN3519,CUST162,BR019,LT03,439000,10.97,2022-08-16,60
LN3520,CUST428,BR014,LT05,51000,20.0,2019-12-04,9
LN3521,CUST256,BR020,LT01,126000,13.62,2020-10-31,36
LN3522,CUST477,BR008,LT02,1095000,7.66,2020-08-09,240
LN3523,CUST577,BR001,LT03,1084000,11.76,2023-11-06,36
LN3524,CUST863,BR015,LT02,8782000,8.65,2022-05-18,120
LN3525,CUST463,BR017,LT02,8578000,10.07,2022-07-26,180
LN3526,CUST675,BR002,LT04,1564000,14.0,2020-05-26,120
LN3527,CUST635,BR016,LT03,1114000,10.19,2023-11-09,48
LN3528,CUST974,BR012,LT04,1485000,12.46,2021-03-15,84
LN3529,CUST979,BR008,LT03,660000,9.12,2022-08-01,24
LN3530,CUST758,BR019,LT05,80000,21.2,2020-12-15,12
LN3531,CUST572,BR008,LT02,2783000,11.2,2024-09-23,120
LN3532,CUST914,BR008,LT01,470000,14.1,2022-10-26,24
LN3533,CUST645,BR007,LT01,494000,13.23,2020-02-20,24
LN3534,CUST157,BR010,LT04,4680000,11.56,2023-03-14,60
LN3535,CUST732,BR015,LT01,159000,13.12,2022-08-20,12
LN3536,CUST410,BR002,LT01,420000,12.91,2019-04-27,48
LN3537,CUST726,BR003,LT02,4208000,10.14,2024-08-04,120
LN3538,CUST824,BR019,LT05,30000,21.97,2019-08-03,9
LN3539,CUST156,BR005,LT05,83000,19.3,2022-10-28,12
LN3540,CUST313,BR003,LT01,329000,14.97,2023-03-05,12
LN3541,CUST135,BR011,LT01,410000,14.97,2024-06-14,60
LN3542,CUST078,BR019,LT01,162000,13.75,2022-11-15,12
LN3543,CUST358,BR008,LT04,1688000,13.22,2019-10-08,120
LN3544,CUST113,BR011,LT03,1302000,11.19,2024-07-25,12
LN3545,CUST916,BR013,LT02,3076000,11.17,2020-06-22,180
LN3546,CUST420,BR008,LT01,403000,14.75,2023-08-09,24
LN3547,CUST866,BR003,LT03,1322000,10.56,2023-11-07,24
LN3548,CUST324,BR005,LT01,401000,15.21,2019-10-27,36
LN3549,CUST043,BR010,LT01,191000,13.37,2023-04-28,60
LN3550,CUST829,BR012,LT03,688000,9.32,2019-11-13,36
LN3551,CUST195,BR007,LT03,691000,12.01,2024-08-31,12
LN3552,CUST764,BR019,LT01,70000,15.99,2023-09-07,12
LN3553,CUST870,BR002,LT04,3079000,13.0,2024-10-04,36
LN3554,CUST551,BR020,LT01,176000,15.26,2023-05-20,12
LN3555,CUST396,BR008,LT03,259000,11.53,2024-04-21,60
LN3556,CUST752,BR012,LT01,418000,14.47,2023-09-19,60
LN3557,CUST047,BR012,LT03,1025000,9.6,2023-06-28,60
LN3558,CUST550,BR006,LT02,2585000,7.99,2024-05-16,120
LN3559,CUST732,BR016,LT01,51000,13.41,2020-04-04,36
LN3560,CUST459,BR005,LT03,741000,10.78,2022-03-04,12
LN3561,CUST478,BR017,LT01,376000,13.89,2024-12-25,24
LN3562,CUST051,BR013,LT03,1433000,12.07,2023-03-01,12
LN3563,CUST657,BR009,LT02,3557000,8.47,2023-08-14,180
LN3564,CUST914,BR003,LT01,266000,14.43,2023-11-16,48
LN3565,CUST540,BR017,LT04,2357000,12.38,2022-10-14,120
LN3566,CUST915,BR004,LT01,187000,11.67,2022-12-09,60
LN3567,CUST815,BR012,LT04,1195000,10.99,2020-01-02,36
LN3568,CUST939,BR015,LT01,469000,13.92,2019-05-13,24
LN3569,CUST358,BR017,LT04,1861000,12.59,2021-05-26,60
LN3570,CUST790,BR016,LT04,2514000,12.37,2021-03-30,36
LN3571,CUST388,BR016,LT03,773000,12.96,2020-10-20,48
LN3572,CUST111,BR012,LT01,266000,12.12,2020-02-28,24
LN3573,CUST269,BR002,LT01,219000,13.36,2022-10-12,36
LN3574,CUST025,BR002,LT05,33000,22.49,2024-09-08,3
LN3575,CUST682,BR019,LT03,871000,11.32,2024-07-24,48
LN3576,CUST647,BR015,LT01,280000,12.68,2023-03-27,12
LN3577,CUST402,BR007,LT01,409000,11.33,2021-10-15,60
LN3578,CUST226,BR002,LT01,311000,14.9,2022-07-05,24
LN3579,CUST630,BR010,LT03,416000,10.88,2022-02-12,12
LN3580,CUST449,BR019,LT03,1001000,10.05,2022-01-16,48
LN3581,CUST773,BR013,LT01,329000,14.27,2023-01-11,12
LN3582,CUST535,BR020,LT04,952000,13.34,2024-01-27,84
LN3583,CUST648,BR013,LT01,125000,14.76,2020-06-15,24
LN3584,CUST919,BR010,LT01,222000,14.14,2020-02-23,24
LN3585,CUST369,BR003,LT03,826000,11.75,2021-12-10,12
LN3586,CUST946,BR017,LT05,21000,21.11,2019-02-19,9
LN3587,CUST072,BR014,LT02,1391000,9.83,2020-04-15,120
LN3588,CUST223,BR019,LT01,287000,12.88,2022-02-02,48
LN3589,CUST651,BR020,LT01,301000,13.8,2023-09-02,12
LN3590,CUST335,BR005,LT02,6503000,9.46,2022-02-28,180
LN3591,CUST311,BR005,LT01,122000,14.96,2020-09-03,36
LN3592,CUST550,BR018,LT04,1119000,11.53,2024-03-05,60
LN3593,CUST474,BR003,LT02,1374000,9.08,2020-03-26,240
LN3594,CUST033,BR005,LT02,4426000,9.64,2020-05-13,180
LN3595,CUST807,BR004,LT03,448000,10.23,2019-01-27,48
LN3596,CUST088,BR001,LT01,469000,13.99,2024-08-15,60
LN3597,CUST854,BR004,LT04,4110000,13.98,2020-05-27,84
LN3598,CUST868,BR013,LT05,69000,18.51,2022-05-29,12
LN3599,CUST420,BR018,LT03,1188000,11.92,2019-07-05,24
LN3600,CUST269,BR003,LT01,139000,12.61,2020-02-29,12
LN3601,CUST967,BR018,LT03,537000,12.98,2022-11-01,12
LN3602,CUST715,BR008,LT01,336000,12.42,2019-01-10,36
LN3603,CUST320,BR015,LT01,213000,12.02,2022-01-30,12
LN3604,CUST827,BR013,LT02,3663000,11.44,2024-02-23,240
LN3605,CUST218,BR003,LT01,97000,16.29,2022-12-19,48
LN3606,CUST279,BR011,LT02,9517000,8.13,2022-09-05,240
LN3607,CUST484,BR020,LT01,75000,15.94,2019-04-22,24
LN3608,CUST220,BR015,LT01,328000,14.09,2024-11-21,48
LN3609,CUST004,BR020,LT05,28000,19.44,2021-07-25,12
LN3610,CUST766,BR020,LT01,134000,14.88,2022-05-15,12
LN3611,CUST005,BR013,LT01,126000,14.02,2024-01-21,36
LN3612,CUST240,BR003,LT04,2871000,12.83,2023-06-13,60
LN3613,CUST090,BR002,LT01,498000,14.4,2022-09-23,36
LN3614,CUST417,BR004,LT01,152000,13.19,2022-03-28,12
LN3615,CUST063,BR009,LT02,9555000,9.18,2022-05-15,240
LN3616,CUST388,BR019,LT04,3037000,14.88,2024-10-17,36
LN3617,CUST479,BR001,LT05,28000,19.15,2019-04-14,3
LN3618,CUST944,BR015,LT04,219000,12.33,2024-06-14,60
LN3619,CUST670,BR016,LT02,9167000,10.91,2021-04-07,120
LN3620,CUST455,BR017,LT01,469000,13.98,2020-03-12,60
LN3621,CUST721,BR014,LT04,4965000,12.32,2019-04-07,60
LN3622,CUST945,BR003,LT01,182000,15.18,2022-12-31,36
LN3623,CUST870,BR019,LT02,3514000,9.24,2024-10-26,180
LN3624,CUST680,BR019,LT04,4928000,10.99,2023-03-13,60
LN3625,CUST235,BR019,LT05,51000,18.82,2021-05-14,6
LN3626,CUST369,BR008,LT05,88000,20.77,2022-06-28,6
LN3627,CUST394,BR013,LT05,25000,21.2,2020-04-02,12
LN3628,CUST664,BR015,LT01,498000,13.44,2022-05-27,48
LN3629,CUST712,BR005,LT01,273000,14.31,2021-03-14,60
LN3630,CUST843,BR012,LT04,2005000,11.4,2021-09-24,60
LN3631,CUST887,BR016,LT03,643000,12.17,2020-01-14,36
LN3632,CUST719,BR003,LT05,96000,20.55,2021-04-02,3
LN3633,CUST917,BR016,LT05,42000,20.57,2023-10-30,3
LN3634,CUST375,BR012,LT03,242000,12.58,2022-08-01,48
LN3635,CUST623,BR005,LT01,373000,13.91,2022-10-20,12
LN3636,CUST403,BR019,LT03,363000,12.49,2021-12-13,48
LN3637,CUST310,BR013,LT01,317000,12.39,2024-01-09,12
LN3638,CUST105,BR010,LT03,980000,11.05,2024-06-13,12
LN3639,CUST868,BR008,LT03,432000,10.03,2024-05-01,12
LN3640,CUST742,BR018,LT05,43000,19.52,2020-09-10,9
LN3641,CUST330,BR005,LT03,1293000,11.71,2019-04-08,60
LN3642,CUST947,BR006,LT02,1482000,11.05,2019-11-25,120
LN3643,CUST684,BR002,LT01,197000,14.63,2019-10-16,60
LN3644,CUST471,BR007,LT03,1203000,9.3,2024-10-07,12
LN3645,CUST143,BR003,LT05,5000,20.65,2024-09-28,6
LN3646,CUST671,BR007,LT03,524000,10.74,2019-07-29,60
LN3647,CUST874,BR013,LT02,2770000,10.51,2019-10-29,120
LN3648,CUST271,BR009,LT03,791000,12.33,2024-03-24,24
LN3649,CUST644,BR014,LT05,94000,20.0,2023-09-13,3
LN3650,CUST621,BR005,LT01,82000,14.33,2020-07-11,24
LN3651,CUST022,BR014,LT01,87000,13.0,2023-06-17,36
LN3652,CUST125,BR016,LT02,6743000,9.76,2021-07-03,120
LN3653,CUST160,BR007,LT02,7881000,8.89,2023-11-23,240
LN3654,CUST245,BR014,LT03,544000,10.64,2019-09-28,48
LN3655,CUST868,BR015,LT02,1135000,8.11,2021-07-11,240
LN3656,CUST683,BR003,LT04,3724000,14.5,2022-11-07,60
LN3657,CUST808,BR018,LT01,449000,13.35,2024-02-04,12
LN3658,CUST180,BR013,LT05,28000,19.19,2022-08-07,6
LN3659,CUST959,BR006,LT02,9163000,7.63,2021-11-19,180
LN3660,CUST309,BR017,LT01,483000,16.21,2023-10-25,60
LN3661,CUST446,BR017,LT01,487000,13.15,2022-06-20,24
LN3662,CUST227,BR002,LT02,1219000,9.48,2019-04-11,180
LN3663,CUST576,BR016,LT02,8568000,9.88,2022-11-25,240
LN3664,CUST692,BR002,LT04,4567000,13.34,2020-11-14,120
LN3665,CUST544,BR016,LT05,10000,20.77,2020-02-06,6
LN3666,CUST017,BR009,LT05,96000,18.71,2020-04-21,12
LN3667,CUST183,BR013,LT02,1202000,10.17,2022-08-20,240
LN3668,CUST305,BR003,LT03,109000,12.41,2022-11-12,60
LN3669,CUST604,BR019,LT05,49000,19.24,2024-02-09,6
LN3670,CUST617,BR012,LT05,86000,19.84,2022-11-19,3
LN3671,CUST578,BR005,LT01,253000,12.93,2019-10-29,12
LN3672,CUST491,BR007,LT05,97000,19.06,2021-06-13,12
LN3673,CUST152,BR012,LT02,6876000,10.34,2020-03-02,120
LN3674,CUST165,BR012,LT05,33000,16.98,2021-04-20,6
LN3675,CUST032,BR001,LT03,606000,13.38,2019-05-12,60
LN3676,CUST717,BR005,LT03,333000,8.45,2020-07-24,60
LN3677,CUST478,BR008,LT05,85000,19.28,2020-03-29,3
LN3678,CUST910,BR016,LT03,830000,10.94,2020-12-04,48
LN3679,CUST236,BR014,LT05,77000,20.92,2022-11-30,6
LN3680,CUST189,BR001,LT02,1059000,7.74,2019-04-03,240
LN3681,CUST303,BR005,LT03,455000,11.44,2023-11-25,24
LN3682,CUST502,BR020,LT03,1167000,10.28,2023-06-09,36
LN3683,CUST068,BR006,LT03,1123000,9.77,2020-01-10,12
LN3684,CUST019,BR012,LT05,8000,18.88,2022-05-28,9
LN3685,CUST728,BR005,LT01,445000,11.91,2019-07-15,12
LN3686,CUST215,BR014,LT01,253000,13.49,2022-08-12,12
LN3687,CUST158,BR017,LT01,367000,13.16,2022-01-17,24
LN3688,CUST899,BR009,LT01,256000,12.27,2020-04-14,48
LN3689,CUST786,BR019,LT01,481000,12.73,2020-04-03,48
LN3690,CUST727,BR013,LT01,240000,12.6,2023-10-13,60
LN3691,CUST395,BR018,LT02,7085000,7.57,2021-04-25,120
LN3692,CUST261,BR012,LT01,164000,13.26,2023-05-15,12
LN3693,CUST447,BR013,LT01,259000,15.13,2022-03-23,36
LN3694,CUST808,BR011,LT03,240000,10.27,2020-01-25,48
LN3695,CUST417,BR010,LT01,475000,13.98,2020-11-27,60
LN3696,CUST004,BR019,LT01,93000,13.69,2022-07-25,12
LN3697,CUST670,BR020,LT05,44000,21.38,2023-08-30,3
LN3698,CUST749,BR007,LT01,426000,16.16,2023-03-06,24
LN3699,CUST715,BR008,LT03,286000,9.77,2019-07-16,36
LN3700,CUST516,BR018,LT01,255000,13.25,2022-05-30,24
LN3701,CUST359,BR009,LT04,4782000,13.58,2022-06-07,120
LN3702,CUST415,BR006,LT05,76000,20.4,2023-01-31,3
LN3703,CUST791,BR004,LT01,462000,13.99,2022-08-22,36
LN3704,CUST519,BR014,LT04,2422000,12.22,2020-12-26,120
LN3705,CUST042,BR008,LT01,250000,12.39,2019-03-18,24
LN3706,CUST021,BR009,LT05,39000,20.59,2024-09-09,3
LN3707,CUST724,BR019,LT02,8531000,11.21,2022-06-21,120
LN3708,CUST183,BR020,LT05,26000,21.48,2022-09-07,9
LN3709,CUST677,BR012,LT03,353000,6.97,2022-12-15,60
LN3710,CUST417,BR015,LT02,5463000,9.26,2019-12-28,120
LN3711,CUST697,BR007,LT04,4949000,12.41,2021-07-04,36
LN3712,CUST726,BR010,LT04,2445000,14.08,2023-12-17,84
LN3713,CUST333,BR004,LT01,225000,12.28,2022-12-31,60
LN3714,CUST585,BR015,LT05,9000,20.69,2022-11-28,6
LN3715,CUST186,BR004,LT04,1167000,11.72,2023-03-20,36
LN3716,CUST008,BR017,LT01,256000,13.07,2019-10-16,24
LN3717,CUST688,BR017,LT03,1343000,8.59,2021-07-19,12
LN3718,CUST704,BR016,LT01,456000,14.05,2021-10-06,60
LN3719,CUST619,BR016,LT03,1304000,11.77,2024-03-25,12
LN3720,CUST649,BR011,LT03,1409000,10.09,2021-06-21,24
LN3721,CUST534,BR016,LT04,4433000,14.39,2020-08-19,84
LN3722,CUST752,BR018,LT05,54000,20.63,2020-03-05,9
LN3723,CUST795,BR008,LT05,49000,22.2,2019-07-29,3
LN3724,CUST661,BR001,LT02,5468000,9.34,2022-05-02,180
LN3725,CUST321,BR015,LT03,1000000,10.41,2022-06-22,36
LN3726,CUST113,BR002,LT02,6234000,10.21,2023-10-12,120
LN3727,CUST395,BR011,LT01,155000,12.83,2022-12-23,60
LN3728,CUST112,BR013,LT01,410000,14.46,2022-10-28,60
LN3729,CUST668,BR017,LT01,325000,12.56,2019-08-10,48
LN3730,CUST832,BR020,LT04,2947000,14.51,2024-09-04,84
LN3731,CUST462,BR017,LT04,4625000,11.27,2023-09-03,36
LN3732,CUST388,BR016,LT03,1494000,12.59,2022-06-09,12
LN3733,CUST501,BR007,LT01,249000,15.56,2024-03-23,48
LN3734,CUST981,BR013,LT01,465000,13.55,2021-03-02,36
LN3735,CUST674,BR001,LT03,104000,10.29,2021-06-11,48
LN3736,CUST598,BR006,LT01,139000,15.7,2022-08-10,36
LN3737,CUST014,BR008,LT05,44000,17.04,2022-10-24,6
LN3738,CUST977,BR018,LT02,7892000,10.84,2021-07-07,120
LN3739,CUST784,BR005,LT05,70000,16.41,2021-03-12,6
LN3740,CUST470,BR008,LT02,7039000,8.08,2020-05-01,180
LN3741,CUST639,BR015,LT01,317000,13.54,2020-07-26,24
LN3742,CUST252,BR009,LT02,1674000,8.82,2022-09-12,120
LN3743,CUST600,BR008,LT04,1707000,13.37,2024-01-24,36
LN3744,CUST936,BR005,LT01,235000,13.28,2019-10-29,24
LN3745,CUST429,BR010,LT01,470000,15.24,2022-01-27,48
LN3746,CUST819,BR013,LT01,122000,12.89,2021-10-18,60
LN3747,CUST096,BR005,LT02,7592000,9.27,2023-09-11,180
LN3748,CUST031,BR015,LT04,696000,14.41,2020-09-04,60
LN3749,CUST672,BR001,LT02,3664000,7.92,2022-12-15,120
LN3750,CUST688,BR001,LT05,40000,17.32,2022-10-25,9
LN3751,CUST053,BR005,LT05,25000,18.94,2019-01-28,12
LN3752,CUST511,BR016,LT04,3107000,14.34,2021-06-05,60
LN3753,CUST662,BR005,LT02,8720000,10.52,2019-09-10,180
LN3754,CUST695,BR014,LT01,284000,14.26,2021-09-27,48
LN3755,CUST580,BR013,LT04,4919000,12.03,2023-10-04,36
LN3756,CUST189,BR006,LT01,304000,11.99,2022-10-13,12
LN3757,CUST411,BR004,LT02,6449000,7.8,2024-03-08,120
LN3758,CUST940,BR003,LT05,69000,17.04,2019-08-17,6
LN3759,CUST599,BR007,LT01,325000,13.72,2024-05-02,24
LN3760,CUST935,BR004,LT02,7553000,8.41,2021-03-04,240
LN3761,CUST244,BR008,LT03,989000,10.54,2020-10-07,60
LN3762,CUST942,BR013,LT04,3125000,10.28,2022-10-13,60
LN3763,CUST026,BR016,LT01,128000,12.67,2019-08-16,60
LN3764,CUST129,BR005,LT03,1013000,11.11,2022-02-19,24
LN3765,CUST465,BR002,LT02,6584000,8.19,2023-12-28,120
LN3766,CUST913,BR018,LT05,11000,17.12,2020-10-12,3
LN3767,CUST984,BR003,LT05,21000,20.49,2019-08-06,9
LN3768,CUST265,BR014,LT04,1955000,11.98,2020-07-16,84
LN3769,CUST503,BR014,LT01,306000,13.82,2019-03-21,48
LN3770,CUST908,BR009,LT02,7253000,10.57,2022-11-04,120
LN3771,CUST371,BR015,LT01,298000,13.29,2024-04-06,48
LN3772,CUST561,BR018,LT01,249000,16.01,2022-01-21,48
LN3773,CUST326,BR016,LT02,7979000,9.38,2023-11-13,120
LN3774,CUST146,BR020,LT03,949000,10.39,2020-09-19,60
LN3775,CUST314,BR005,LT02,1552000,8.73,2024-09-30,120
LN3776,CUST916,BR013,LT03,200000,12.35,2023-03-27,36
LN3777,CUST123,BR015,LT01,204000,15.26,2019-11-02,60
LN3778,CUST965,BR014,LT01,224000,15.1,2024-10-11,12
LN3779,CUST814,BR007,LT01,428000,14.51,2023-03-29,36
LN3780,CUST484,BR019,LT04,3253000,14.35,2024-11-15,60
LN3781,CUST920,BR004,LT05,77000,20.16,2020-06-30,9
LN3782,CUST244,BR012,LT03,478000,10.54,2019-03-15,12
LN3783,CUST591,BR020,LT01,328000,14.24,2019-03-22,60
LN3784,CUST451,BR001,LT05,16000,19.89,2024-10-08,12
LN3785,CUST498,BR004,LT02,1355000,11.3,2020-02-28,240
LN3786,CUST972,BR002,LT02,3567000,7.89,2021-07-10,180
LN3787,CUST999,BR018,LT03,1125000,12.36,2024-01-30,24
LN3788,CUST664,BR010,LT02,7027000,9.05,2019-10-03,120
LN3789,CUST036,BR019,LT05,10000,19.29,2020-03-10,12
LN3790,CUST569,BR012,LT01,129000,11.86,2020-08-31,36
LN3791,CUST682,BR010,LT03,329000,11.87,2021-07-29,60
LN3792,CUST180,BR002,LT01,495000,12.78,2024-04-11,36
LN3793,CUST927,BR020,LT04,2472000,14.07,2022-09-29,60
LN3794,CUST889,BR020,LT02,6355000,9.49,2024-01-23,240
LN3795,CUST317,BR009,LT04,1002000,12.29,2021-11-22,60
LN3796,CUST058,BR010,LT01,178000,14.32,2021-05-15,48
LN3797,CUST299,BR002,LT05,80000,20.1,2020-01-16,6
LN3798,CUST245,BR015,LT05,98000,19.78,2023-12-25,12
LN3799,CUST816,BR013,LT04,3903000,13.55,2024-01-07,120
LN3800,CUST547,BR004,LT04,4522000,13.87,2019-01-20,84
LN3801,CUST352,BR016,LT04,4080000,12.39,2019-07-10,84
LN3802,CUST534,BR010,LT03,647000,12.22,2022-01-31,36
LN3803,CUST603,BR020,LT01,76000,14.53,2022-10-14,60
LN3804,CUST411,BR006,LT01,70000,12.23,2021-11-12,36
LN3805,CUST339,BR001,LT03,909000,9.16,2021-01-18,36
LN3806,CUST383,BR008,LT02,9766000,9.47,2020-03-23,120
